SourceRow,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineAmount,Year,Month,HasCustomerID,TransactionType,ItemType
459192,575868,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-11-11 12:44:00,1.65,12985,United Kingdom,19.799999999999997,2011,2011-11,True,Sale,Merchandise
459342,575875,21791,VINTAGE HEADS AND TAILS CARD GAME,1,2011-11-11 13:06:00,2.46,,United Kingdom,2.46,2011,2011-11,False,Sale,Merchandise
459748,575875,90164A,PINK ROSEBUD PEARL BRACELET,1,2011-11-11 13:06:00,7.48,,United Kingdom,7.48,2011,2011-11,False,Sale,Merchandise
460913,575930,22627,MINT KITCHEN SCALES,1,2011-11-11 17:58:00,16.63,,United Kingdom,16.63,2011,2011-11,False,Sale,Merchandise
461645,575947,22144,CHRISTMAS CRAFT LITTLE FRIENDS,10,2011-11-13 11:50:00,4.13,,United Kingdom,41.3,2011,2011-11,False,Sale,Merchandise
461848,575952,22068,BLACK PIRATE TREASURE CHEST,2,2011-11-13 11:55:00,1.65,16015,United Kingdom,3.3,2011,2011-11,True,Sale,Merchandise
461877,575954,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2011-11-13 12:03:00,0.29,17211,United Kingdom,3.4799999999999995,2011,2011-11,True,Sale,Merchandise
462161,575964,23457,LARGE PARLOUR PICTURE FRAME,1,2011-11-13 12:31:00,4.95,15021,United Kingdom,4.95,2011,2011-11,True,Sale,Merchandise
462557,575982,21080,SET/20 RED RETROSPOT PAPER NAPKINS,96,2011-11-13 13:42:00,0.72,13798,United Kingdom,69.12,2011,2011-11,True,Sale,Merchandise
464650,576148,23444,Next Day Carriage,1,2011-11-14 10:50:00,15.0,15671,United Kingdom,15.0,2011,2011-11,True,Sale,Merchandise
464805,576182,22219,LOVEBIRD HANGING DECORATION WHITE,12,2011-11-14 11:21:00,0.85,12938,United Kingdom,10.2,2011,2011-11,True,Sale,Merchandise
464908,576189,23309,SET OF 60 I LOVE LONDON CAKE CASES,3,2011-11-14 11:33:00,0.55,14684,United Kingdom,1.6500000000000001,2011,2011-11,True,Sale,Merchandise
464963,576191,23209,LUNCH BAG VINTAGE DOILY,2,2011-11-14 11:54:00,1.65,17377,United Kingdom,3.3,2011,2011-11,True,Sale,Merchandise
465474,576236,23208,LUNCH BAG VINTAGE LEAF DESIGN,4,2011-11-14 13:31:00,1.65,13755,United Kingdom,6.6,2011,2011-11,True,Sale,Merchandise
465609,576246,22962,JAM JAR WITH PINK LID,1,2011-11-14 13:42:00,0.85,17566,United Kingdom,0.85,2011,2011-11,True,Sale,Merchandise
465705,576251,23422,PANTRY HOOK BALLOON WHISK,4,2011-11-14 13:51:00,2.08,16207,United Kingdom,8.32,2011,2011-11,True,Sale,Merchandise
465749,576252,79066K,RETRO MOD TRAY,10,2011-11-14 13:55:00,0.85,14418,United Kingdom,8.5,2011,2011-11,True,Sale,Merchandise
465915,576269,22558,CLOTHES PEGS RETROSPOT PACK 24,12,2011-11-14 14:23:00,1.65,12762,Portugal,19.799999999999997,2011,2011-11,True,Sale,Merchandise
466355,576327,23283,DOORMAT VINTAGE LEAF,4,2011-11-14 15:19:00,8.25,12476,Germany,33.0,2011,2011-11,True,Sale,Merchandise
467433,576339,85227,SET OF 6 3D KIT CARDS FOR KIDS,5,2011-11-14 15:27:00,1.63,14096,United Kingdom,8.149999999999999,2011,2011-11,True,Sale,Merchandise
467732,576365,23518,EMBROIDERED RIBBON REEL RACHEL,2,2011-11-14 17:55:00,6.95,,United Kingdom,13.9,2011,2011-11,False,Sale,Merchandise
468034,576388,22537,MAGIC DRAWING SLATE DINOSAUR,24,2011-11-15 10:00:00,0.42,17510,United Kingdom,10.08,2011,2011-11,True,Sale,Merchandise
469083,576574,22728,ALARM CLOCK BAKELIKE PINK,4,2011-11-15 13:53:00,3.75,13078,United Kingdom,15.0,2011,2011-11,True,Sale,Merchandise
469648,576601,23332,IVORY WICKER HEART LARGE,1,2011-11-15 15:10:00,1.65,14595,United Kingdom,1.65,2011,2011-11,True,Sale,Merchandise
469982,576615,23393,HOME SWEET HOME CUSHION COVER,2,2011-11-15 16:42:00,3.75,17231,United Kingdom,7.5,2011,2011-11,True,Sale,Merchandise
470633,576618,21722,SWEET PUDDING STICKER SHEET,1,2011-11-15 17:00:00,1.63,,United Kingdom,1.63,2011,2011-11,False,Sale,Merchandise
471594,576644,22457,NATURAL SLATE HEART CHALKBOARD,8,2011-11-16 10:01:00,5.79,,United Kingdom,46.32,2011,2011-11,False,Sale,Merchandise
472355,576686,21914,BLUE HARMONICA IN BOX,1,2011-11-16 12:08:00,1.25,16916,United Kingdom,1.25,2011,2011-11,True,Sale,Merchandise
473079,576779,85032C,CURIOUS IMAGES GIFT WRAP SET,1,2011-11-16 13:25:00,0.65,14554,United Kingdom,0.65,2011,2011-11,True,Sale,Merchandise
473395,C576831,22071,SMALL WHITE RETROSPOT MUG IN BOX,-244,2011-11-16 14:56:00,0.5,12748,United Kingdom,-122.0,2011,2011-11,True,Cancellation,Merchandise
473756,576837,22615,PACK OF 12 CIRCUS PARADE TISSUES,2,2011-11-16 15:16:00,0.83,,United Kingdom,1.66,2011,2011-11,False,Sale,Merchandise
474044,576838,23300,GARDENERS KNEELING PAD CUP OF TEA,12,2011-11-16 15:21:00,1.65,18075,United Kingdom,19.799999999999997,2011,2011-11,True,Sale,Merchandise
474492,576840,23526,WALL ART DOG LICENCE,4,2011-11-16 15:23:00,12.46,,United Kingdom,49.84,2011,2011-11,False,Sale,Merchandise
474797,576851,21899,GARAGE KEY FOB,2,2011-11-16 15:41:00,0.65,15967,United Kingdom,1.3,2011,2011-11,True,Sale,Merchandise
474906,576857,22555,PLASTERS IN TIN STRONGMAN,1,2011-11-16 15:52:00,1.65,12748,United Kingdom,1.65,2011,2011-11,True,Sale,Merchandise
476208,576948,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-17 11:45:00,1.69,14515,United Kingdom,13.52,2011,2011-11,True,Sale,Merchandise
476550,577024,23313,VINTAGE CHRISTMAS BUNTING,1,2011-11-17 12:47:00,4.95,14704,United Kingdom,4.95,2011,2011-11,True,Sale,Merchandise
476675,577030,22900,SET 2 TEA TOWELS I LOVE LONDON,12,2011-11-17 12:59:00,3.25,14060,United Kingdom,39.0,2011,2011-11,True,Sale,Merchandise
476957,577039,22312,OFFICE MUG WARMER POLKADOT,6,2011-11-17 13:30:00,2.95,12539,Spain,17.700000000000003,2011,2011-11,True,Sale,Merchandise
477326,577057,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,5,2011-11-17 14:26:00,0.29,12748,United Kingdom,1.45,2011,2011-11,True,Sale,Merchandise
477578,577059,23311,VINTAGE CHRISTMAS STOCKING,6,2011-11-17 14:30:00,2.55,13704,United Kingdom,15.299999999999999,2011,2011-11,True,Sale,Merchandise
478165,577078,20724,RED RETROSPOT CHARLOTTE BAG,11,2011-11-17 15:17:00,1.63,,United Kingdom,17.93,2011,2011-11,False,Sale,Merchandise
479301,577152,22949,36 DOILIES DOLLY GIRL,12,2011-11-18 09:53:00,1.45,14277,France,17.4,2011,2011-11,True,Sale,Merchandise
480242,577296,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1,2011-11-18 12:47:00,0.79,17286,United Kingdom,0.79,2011,2011-11,True,Sale,Merchandise
480544,577309,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,2011-11-18 13:14:00,0.83,15933,United Kingdom,13.28,2011,2011-11,True,Sale,Merchandise
480639,577314,22635,CHILDS BREAKFAST SET DOLLY GIRL,4,2011-11-18 13:23:00,9.95,12444,Norway,39.8,2011,2011-11,True,Sale,Merchandise
480833,577319,23308,SET OF 60 VINTAGE LEAF CAKE CASES,1,2011-11-18 13:43:00,0.55,17301,United Kingdom,0.55,2011,2011-11,True,Sale,Merchandise
481339,577358,22328,ROUND SNACK BOXES SET OF 4 FRUITS,1,2011-11-18 15:59:00,5.79,,United Kingdom,5.79,2011,2011-11,False,Sale,Merchandise
481507,577358,23083,SET 6 PAPER TABLE LANTERN STARS,3,2011-11-18 15:59:00,7.46,,United Kingdom,22.38,2011,2011-11,False,Sale,Merchandise
482385,577473,21065,BOOM BOX SPEAKER GIRLS,1,2011-11-20 11:28:00,5.95,15919,United Kingdom,5.95,2011,2011-11,True,Sale,Merchandise
482449,577473,22553,PLASTERS IN TIN SKULLS,1,2011-11-20 11:28:00,1.65,15919,United Kingdom,1.65,2011,2011-11,True,Sale,Merchandise
482759,577483,22778,GLASS CLOCHE SMALL,1,2011-11-20 11:50:00,3.95,14502,United Kingdom,3.95,2011,2011-11,True,Sale,Merchandise
482816,577484,23103,JINGLE BELL HEART DECORATION,48,2011-11-20 11:52:00,1.65,13536,United Kingdom,79.19999999999999,2011,2011-11,True,Sale,Merchandise
482934,577485,22113,GREY HEART HOT WATER BOTTLE,2,2011-11-20 11:56:00,4.25,16360,United Kingdom,8.5,2011,2011-11,True,Sale,Merchandise
484089,577520,84006,MAGIC TREE -PAPER FLOWERS,9,2011-11-20 13:20:00,0.85,14553,United Kingdom,7.6499999999999995,2011,2011-11,True,Sale,Merchandise
484206,577524,21744,SNOWFLAKE PORTABLE TABLE LIGHT,1,2011-11-20 13:33:00,2.95,16905,United Kingdom,2.95,2011,2011-11,True,Sale,Merchandise
486125,577700,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2011-11-21 12:06:00,2.95,14449,United Kingdom,2.95,2011,2011-11,True,Sale,Merchandise
486235,577721,20866,BLUE ROSE FABRIC MIRROR,8,2011-11-21 12:24:00,1.25,13167,United Kingdom,10.0,2011,2011-11,True,Sale,Merchandise
487004,577768,23352,ROLL WRAP 50'S RED CHRISTMAS,1,2011-11-21 15:18:00,2.46,,United Kingdom,2.46,2011,2011-11,False,Sale,Merchandise
487196,577768,21356,TOAST ITS - FAIRY FLOWER,3,2011-11-21 15:18:00,0.83,,United Kingdom,2.4899999999999998,2011,2011-11,False,Sale,Merchandise
487476,577768,23206,LUNCH BAG APPLE DESIGN,2,2011-11-21 15:18:00,4.13,,United Kingdom,8.26,2011,2011-11,False,Sale,Merchandise
487867,577782,22318,FIVE HEART HANGING DECORATION,1,2011-11-21 16:17:00,2.95,16549,United Kingdom,2.95,2011,2011-11,True,Sale,Merchandise
488075,577794,22042,CHRISTMAS CARD SINGING ANGEL,12,2011-11-21 16:48:00,0.42,14030,United Kingdom,5.04,2011,2011-11,True,Sale,Merchandise
488724,C577849,23535,WALL ART BICYCLE SAFETY,-1,2011-11-22 10:59:00,5.95,14534,United Kingdom,-5.95,2011,2011-11,True,Cancellation,Merchandise
489814,578027,23263,SET OF 3 WOODEN HEART DECORATIONS,24,2011-11-22 13:29:00,1.25,15977,United Kingdom,30.0,2011,2011-11,True,Sale,Merchandise
490220,578041,22158,3 HEARTS HANGING DECORATION RUSTIC,6,2011-11-22 14:23:00,2.95,17338,United Kingdom,17.700000000000003,2011,2011-11,True,Sale,Merchandise
491110,578067,22108,PING! MICROWAVE PLATE,2,2011-11-22 15:43:00,3.29,,United Kingdom,6.58,2011,2011-11,False,Sale,Merchandise
491798,578074,23215,JINGLE BELL HEART ANTIQUE SILVER,4,2011-11-22 16:06:00,2.08,17590,United Kingdom,8.32,2011,2011-11,True,Sale,Merchandise
492037,578088,22949,SET OF 36 DOLLY GIRL PAPER DOILIES,2,2011-11-22 16:47:00,1.45,16376,United Kingdom,2.9,2011,2011-11,True,Sale,Merchandise
493126,578155,22940,FELTCRAFT CHRISTMAS FAIRY,1,2011-11-23 11:32:00,4.25,12748,United Kingdom,4.25,2011,2011-11,True,Sale,Merchandise
493610,578234,23452,HEART MINI PORTRAIT FRAME,6,2011-11-23 12:22:00,1.95,13650,United Kingdom,11.7,2011,2011-11,True,Sale,Merchandise
493642,578243,21485,RETROSPOT HEART HOT WATER BOTTLE,12,2011-11-23 12:33:00,4.95,13448,United Kingdom,59.400000000000006,2011,2011-11,True,Sale,Merchandise
493941,578255,22690,DOORMAT HOME SWEET HOME BLUE,2,2011-11-23 12:58:00,8.25,14675,United Kingdom,16.5,2011,2011-11,True,Sale,Merchandise
494101,578262,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,2011-11-23 13:27:00,0.85,18283,United Kingdom,1.7,2011,2011-11,True,Sale,Merchandise
494369,578270,21993,FLORAL FOLK STATIONERY SET,12,2011-11-23 13:39:00,2.46,14096,United Kingdom,29.52,2011,2011-11,True,Sale,Merchandise
494821,578275,85035C,ROSE 3 WICK MORRIS BOX CANDLE,2,2011-11-23 13:46:00,1.25,15916,United Kingdom,2.5,2011,2011-11,True,Sale,Merchandise
494854,578277,23503,PLAYING CARDS KEEP CALM & CARRY ON,20,2011-11-23 13:51:00,1.25,12723,France,25.0,2011,2011-11,True,Sale,Merchandise
496404,578344,23354,6 GIFT TAGS 50'S CHRISTMAS,3,2011-11-24 09:21:00,1.63,,United Kingdom,4.89,2011,2011-11,False,Sale,Merchandise
496441,578344,23518,EMBROIDERED RIBBON REEL RACHEL,1,2011-11-24 09:21:00,5.79,,United Kingdom,5.79,2011,2011-11,False,Sale,Merchandise
497013,578347,23336,EGG FRYING PAN PINK,1,2011-11-24 09:26:00,4.13,,United Kingdom,4.13,2011,2011-11,False,Sale,Merchandise
498875,578541,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-11-24 15:01:00,4.95,14277,France,14.850000000000001,2011,2011-11,True,Sale,Merchandise
499333,578666,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-11-24 17:06:00,1.25,17727,United Kingdom,15.0,2011,2011-11,True,Sale,Merchandise
499336,578666,23231,WRAP  VINTAGE DOILY,25,2011-11-24 17:06:00,0.42,17727,United Kingdom,10.5,2011,2011-11,True,Sale,Merchandise
499667,578682,22070,SMALL RED RETROSPOT MUG IN BOX,12,2011-11-25 08:55:00,3.39,17173,United Kingdom,40.68,2011,2011-11,True,Sale,Merchandise
499824,578696,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-25 10:02:00,2.08,13985,United Kingdom,20.8,2011,2011-11,True,Sale,Merchandise
501404,578827,22547,MINI JIGSAW DINOSAUR,2,2011-11-25 14:25:00,0.83,,United Kingdom,1.66,2011,2011-11,False,Sale,Merchandise
502103,578836,82551,LAUNDRY 15C METAL SIGN,5,2011-11-25 15:47:00,1.45,13069,United Kingdom,7.25,2011,2011-11,True,Sale,Merchandise
504390,578949,22434,BALLOON PUMP WITH 10 BALLOONS,1,2011-11-27 14:30:00,1.95,14954,United Kingdom,1.95,2011,2011-11,True,Sale,Merchandise
507932,579187,90130D,RED STONE/CRYSTAL EARRINGS,1,2011-11-28 15:31:00,2.9,,United Kingdom,2.9,2011,2011-11,False,Sale,Merchandise
508028,579194,23084,RABBIT NIGHT LIGHT,12,2011-11-28 15:50:00,2.08,15804,United Kingdom,24.96,2011,2011-11,True,Sale,Merchandise
508331,579196,23167,SMALL CERAMIC TOP STORAGE JAR,4,2011-11-28 15:54:00,1.63,14096,United Kingdom,6.52,2011,2011-11,True,Sale,Merchandise
508541,579196,21509,COWBOYS AND INDIANS BIRTHDAY CARD,4,2011-11-28 15:54:00,0.83,14096,United Kingdom,3.32,2011,2011-11,True,Sale,Merchandise
509719,579399,22109,FULL ENGLISH BREAKFAST PLATE,1,2011-11-29 12:09:00,3.75,13137,United Kingdom,3.75,2011,2011-11,True,Sale,Merchandise
509946,579411,22384,LUNCH BAG PINK POLKADOT,8,2011-11-29 12:46:00,1.65,16794,United Kingdom,13.2,2011,2011-11,True,Sale,Merchandise
510730,579467,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-11-29 14:57:00,8.5,15755,United Kingdom,17.0,2011,2011-11,True,Sale,Merchandise
510911,579470,23406,HOME SWEET HOME KEY HOLDER,2,2011-11-29 15:06:00,6.25,16549,United Kingdom,12.5,2011,2011-11,True,Sale,Merchandise
511378,579493,22627,MINT KITCHEN SCALES,2,2011-11-29 15:24:00,8.5,15570,United Kingdom,17.0,2011,2011-11,True,Sale,Merchandise
511459,579501,23314,VINTAGE CHRISTMAS TABLECLOTH,8,2011-11-29 16:16:00,10.39,14088,United Kingdom,83.12,2011,2011-11,True,Sale,Merchandise
511569,579508,22219,LOVEBIRD HANGING DECORATION WHITE,2,2011-11-29 16:33:00,1.63,,United Kingdom,3.26,2011,2011-11,False,Sale,Merchandise
511716,579508,22781,GUMBALL MAGAZINE RACK,2,2011-11-29 16:33:00,14.96,,United Kingdom,29.92,2011,2011-11,False,Sale,Merchandise
513097,579534,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-11-30 09:33:00,1.06,13784,United Kingdom,38.160000000000004,2011,2011-11,True,Sale,Merchandise
513192,579538,23504,PLAYING CARDS JUBILEE UNION JACK,24,2011-11-30 10:04:00,1.25,14062,United Kingdom,30.0,2011,2011-11,True,Sale,Merchandise
513762,579560,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,1,2011-11-30 11:31:00,4.25,15039,United Kingdom,4.25,2011,2011-11,True,Sale,Merchandise
514368,579693,23169,CLASSIC GLASS COOKIE JAR,6,2011-11-30 14:09:00,4.15,15712,United Kingdom,24.900000000000002,2011,2011-11,True,Sale,Merchandise
515065,579777,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-11-30 15:13:00,2.46,,United Kingdom,2.46,2011,2011-11,False,Sale,Merchandise
515444,579777,22107,PIZZA PLATE IN BOX,2,2011-11-30 15:13:00,3.29,,United Kingdom,6.58,2011,2011-11,False,Sale,Merchandise
515672,579777,22991,GIRAFFE WOODEN RULER,1,2011-11-30 15:13:00,4.13,,United Kingdom,4.13,2011,2011-11,False,Sale,Merchandise
515701,C579783,23597,PAPER BUNTING PAISLEY PARK,-6,2011-11-30 15:21:00,2.95,17727,United Kingdom,-17.700000000000003,2011,2011-11,True,Cancellation,Merchandise
516526,C579926,20727,LUNCH BAG  BLACK SKULL.,-2,2011-12-01 09:19:00,1.65,14389,United Kingdom,-3.3,2011,2011-12,True,Cancellation,Merchandise
516861,C579989,23415,HOME SWEET HOME HOOK,-5,2011-12-01 11:18:00,1.65,15745,United Kingdom,-8.25,2011,2011-12,True,Cancellation,Merchandise
517729,580089,23582,VINTAGE DOILY JUMBO BAG RED,10,2011-12-01 14:34:00,2.08,14732,United Kingdom,20.8,2011,2011-12,True,Sale,Merchandise
518592,580115,23536,WALL ART VILLAGE SHOW,1,2011-12-01 16:22:00,12.46,,United Kingdom,12.46,2011,2011-12,False,Sale,Merchandise
518687,580115,85049H,URBAN BLACK RIBBONS,4,2011-12-01 16:22:00,0.83,,United Kingdom,3.32,2011,2011-12,False,Sale,Merchandise
519202,580137,23371,SET 36 COLOUR PENCILS SPACEBOY,3,2011-12-01 19:54:00,1.25,17566,United Kingdom,3.75,2011,2011-12,True,Sale,Merchandise
519266,580137,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2,2011-12-01 19:54:00,1.65,17566,United Kingdom,3.3,2011,2011-12,True,Sale,Merchandise
519699,580160,22561,WOODEN SCHOOL COLOURING SET,12,2011-12-02 10:47:00,1.65,12700,France,19.799999999999997,2011,2011-12,True,Sale,Merchandise
519837,580176,23336,EGG FRYING PAN PINK,6,2011-12-02 11:49:00,2.08,14292,United Kingdom,12.48,2011,2011-12,True,Sale,Merchandise
519874,580188,23313,VINTAGE CHRISTMAS BUNTING,3,2011-12-02 12:02:00,4.95,16440,United Kingdom,14.850000000000001,2011,2011-12,True,Sale,Merchandise
520008,580256,21742,LARGE ROUND WICKER PLATTER,1,2011-12-02 12:24:00,5.95,14688,United Kingdom,5.95,2011,2011-12,True,Sale,Merchandise
521127,580316,84836,ZINC METAL HEART DECORATION,2,2011-12-02 15:25:00,1.25,18109,United Kingdom,2.5,2011,2011-12,True,Sale,Merchandise
521497,580367,21189,WHITE HONEYCOMB PAPER GARLAND,13,2011-12-02 16:39:00,3.29,,United Kingdom,42.77,2011,2011-12,False,Sale,Merchandise
521648,580367,22360,GLASS JAR ENGLISH CONFECTIONERY,2,2011-12-02 16:39:00,5.79,,United Kingdom,11.58,2011,2011-12,False,Sale,Merchandise
522933,580482,23404,HOME SWEET HOME BLACKBOARD,1,2011-12-04 12:44:00,4.95,16033,United Kingdom,4.95,2011,2011-12,True,Sale,Merchandise
524711,580610,22178,VICTORIAN GLASS HANGING T-LIGHT,3,2011-12-05 11:48:00,2.46,,United Kingdom,7.38,2011,2011-12,False,Sale,Merchandise
525921,580640,22701,PINK DOG BOWL,1,2011-12-05 12:51:00,0.79,16910,United Kingdom,0.79,2011,2011-12,True,Sale,Merchandise
526047,580647,22138,BAKING SET 9 PIECE RETROSPOT,1,2011-12-05 13:14:00,4.95,14083,United Kingdom,4.95,2011,2011-12,True,Sale,Merchandise
527163,580695,21446,12 RED ROSE PEG PLACE SETTINGS,1,2011-12-05 16:03:00,1.25,13230,United Kingdom,1.25,2011,2011-12,True,Sale,Merchandise
528733,580729,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,25,2011-12-05 17:24:00,2.46,,United Kingdom,61.5,2011,2011-12,False,Sale,Merchandise
528970,580730,22110,BIRD HOUSE HOT WATER BOTTLE,5,2011-12-05 17:28:00,5.79,,United Kingdom,28.95,2011,2011-12,False,Sale,Merchandise
529044,580730,22474,SPACEBOY TV DINNER TRAY,1,2011-12-05 17:28:00,10.79,,United Kingdom,10.79,2011,2011-12,False,Sale,Merchandise
529460,580730,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,1,2011-12-05 17:28:00,3.73,,United Kingdom,3.73,2011,2011-12,False,Sale,Merchandise
529849,580754,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-12-06 10:05:00,3.29,,United Kingdom,3.29,2011,2011-12,False,Sale,Merchandise
530018,580771,22640,SET OF 4 NAPKIN CHARMS 3 KEYS,4,2011-12-06 10:58:00,0.79,16015,United Kingdom,3.16,2011,2011-12,True,Sale,Merchandise
530412,580865,22557,PLASTERS IN TIN VINTAGE PAISLEY,1,2011-12-06 11:58:00,1.65,17914,United Kingdom,1.65,2011,2011-12,True,Sale,Merchandise
530698,580879,20718,RED RETROSPOT SHOPPER BAG,2,2011-12-06 12:18:00,1.25,17346,United Kingdom,2.5,2011,2011-12,True,Sale,Merchandise
531506,580956,21564,PINK  HEART SHAPE LOVE BUCKET,3,2011-12-06 14:23:00,0.79,17841,United Kingdom,2.37,2011,2011-12,True,Sale,Merchandise
531540,580956,22494,EMERGENCY FIRST AID TIN,1,2011-12-06 14:23:00,1.25,17841,United Kingdom,1.25,2011,2011-12,True,Sale,Merchandise
531714,580960,20769,DAISY JOURNAL,1,2011-12-06 14:35:00,2.55,16016,United Kingdom,2.55,2011,2011-12,True,Sale,Merchandise
531950,580980,22348,TEA BAG PLATE RED RETROSPOT,12,2011-12-06 15:43:00,0.85,17730,United Kingdom,10.2,2011,2011-12,True,Sale,Merchandise
532574,580983,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,8,2011-12-06 16:26:00,1.63,,United Kingdom,13.04,2011,2011-12,False,Sale,Merchandise
533371,581023,22630,DOLLY GIRL LUNCH BOX,3,2011-12-07 10:35:00,2.46,,United Kingdom,7.38,2011,2011-12,False,Sale,Merchandise
533584,581068,23232,WRAP VINTAGE LEAF DESIGN,25,2011-12-07 11:26:00,0.42,16191,United Kingdom,10.5,2011,2011-12,True,Sale,Merchandise
535358,581216,48194,DOORMAT HEARTS,4,2011-12-08 09:06:00,8.25,16523,United Kingdom,33.0,2011,2011-12,True,Sale,Merchandise
536061,581218,22057,CERAMIC PLATE STRAWBERRY DESIGN,32,2011-12-08 09:23:00,0.39,14191,United Kingdom,12.48,2011,2011-12,True,Sale,Merchandise
536912,581227,22139,RETROSPOT TEA SET CERAMIC 11 PC,6,2011-12-08 09:56:00,4.95,17677,United Kingdom,29.700000000000003,2011,2011-12,True,Sale,Merchandise
537286,581246,23496,PANTRY KITCHEN THERMOMETER,2,2011-12-08 10:59:00,1.25,15453,United Kingdom,2.5,2011,2011-12,True,Sale,Merchandise
537849,581356,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-12-08 12:28:00,8.25,17830,United Kingdom,16.5,2011,2011-12,True,Sale,Merchandise
538002,581380,22630,DOLLY GIRL LUNCH BOX,12,2011-12-08 12:52:00,1.95,13102,United Kingdom,23.4,2011,2011-12,True,Sale,Merchandise
538218,581402,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2011-12-08 13:45:00,0.85,14653,United Kingdom,0.85,2011,2011-12,True,Sale,Merchandise
538946,581425,22423,REGENCY CAKESTAND 3 TIER,1,2011-12-08 15:31:00,12.75,14796,United Kingdom,12.75,2011,2011-12,True,Sale,Merchandise
539036,581426,70006,LOVE HEART POCKET WARMER,4,2011-12-08 15:31:00,0.79,17757,United Kingdom,3.16,2011,2011-12,True,Sale,Merchandise
539415,581439,21088,SET/6 FRUIT SALAD PAPER CUPS,1,2011-12-08 16:30:00,0.83,,United Kingdom,0.83,2011,2011-12,False,Sale,Merchandise
539840,581439,23323,WHITE WICKER STAR,8,2011-12-08 16:30:00,4.13,,United Kingdom,33.04,2011,2011-12,False,Sale,Merchandise
540585,581492,20979,36 PENCILS TUBE RED RETROSPOT,3,2011-12-09 10:03:00,2.46,,United Kingdom,7.38,2011,2011-12,False,Sale,Merchandise
541023,581492,22819,"BIRTHDAY CARD, RETRO SPOT",3,2011-12-09 10:03:00,0.42,,United Kingdom,1.26,2011,2011-12,False,Sale,Merchandise
541130,581492,23234,BISCUIT TIN VINTAGE CHRISTMAS,4,2011-12-09 10:03:00,5.79,,United Kingdom,23.16,2011,2011-12,False,Sale,Merchandise
541295,581497,22727,ALARM CLOCK BAKELIKE RED,10,2011-12-09 10:23:00,8.29,,United Kingdom,82.89999999999999,2011,2011-12,False,Sale,Merchandise
